"","Port.Name","Border","Date","Measure","Lon","Lat","EXMXUS_20191202","LRUNTTTTCAM156S","PredictedValue"
"8475","Lukeville","US-Mexico Border",2018-05-01,"Buses",-112.815,31.8825,19.5525,5.9,2325.19938612488
"8476","Richford","US-Canada Border",2018-05-01,"Personal Vehicles",-72.67832,44.98588,19.5525,5.9,5328.65800118578
"8477","Port Angeles","US-Canada Border",2018-05-01,"Personal Vehicle Passengers",-123.4328,48.11365,19.5525,5.9,-8194.32493384388
"8478","Tornillo-Fabens","US-Mexico Border",2018-05-01,"Personal Vehicles",-106.15806,31.50222,19.5525,5.9,49292.5692752302
"8479","Vanceboro","US-Canada Border",2018-05-01,"Trains",-67.42955,45.55984,19.5525,5.9,337.70138373802
"8480","Sasabe","US-Mexico Border",2018-05-01,"Personal Vehicle Passengers",-111.54139,31.48861,19.5525,5.9,-107033.643746237
"8481","Van Buren","US-Canada Border",2018-05-01,"Trucks",-67.94271,47.16207,19.5525,5.9,508.324119622527
"8482","Vanceboro","US-Canada Border",2018-05-01,"Truck Containers Full",-67.42955,45.55984,19.5525,5.9,337.70138373802
"8483","Porthill","US-Canada Border",2018-05-01,"Personal Vehicle Passengers",-116.49828,48.99282,19.5525,5.9,-7579.56738978271
"8484","Highgate Springs-Alburg","US-Canada Border",2018-05-01,"Personal Vehicles",-73.10583,44.97944,19.5525,5.9,36490.6970702864
"8485","Lukeville","US-Mexico Border",2018-05-01,"Pedestrians",-112.815,31.8825,19.5525,5.9,-5024.26039010286
"8486","Ferry","US-Canada Border",2018-05-01,"Personal Vehicles",-118.58774,48.88627,19.5525,5.9,-3412.619011822
"8487","Eagle Pass","US-Mexico Border",2018-05-01,"Trains",-100.49917,28.70889,19.5525,5.9,6042.99524382925
"8488","Alcan","US-Canada Border",2018-05-01,"Bus Passengers",-142.98928,63.33693,19.5525,5.9,-1807.31764170856
"8489","Whitlash","US-Canada Border",2018-05-01,"Trucks",-111.249,48.90372,19.5525,5.9,457.554975361125
"8490","Antler","US-Canada Border",2018-05-01,"Truck Containers Full",-101.28194,48.97083,19.5525,5.9,213.169896653357
"8491","Sarles","US-Canada Border",2018-05-01,"Bus Passengers",-98.99457,48.94105,19.5525,5.9,358.210527040354
"8492","Douglas","US-Mexico Border",2018-05-01,"Truck Containers Full",-109.54472,31.34444,19.5525,5.9,2864.8297739507
"8493","Houlton","US-Canada Border",2018-05-01,"Bus Passengers",-67.84083,46.12611,19.5525,5.9,2151.02151563388
"8494","Pembina","US-Canada Border",2018-05-01,"Train Passengers",-97.24333,48.96639,19.5525,5.9,5541.32859679253
"8495","Cape Vincent","US-Canada Border",2018-05-01,"Personal Vehicles",-73.44253,44.99001,19.5525,5.9,-25280.7784894781
"8496","Lancaster","US-Canada Border",2018-05-01,"Personal Vehicles",-96.82024,48.84911,19.5525,5.9,1940.32015952576
"8497","Ogdensburg","US-Canada Border",2018-05-01,"Personal Vehicle Passengers",-75.48167,44.70667,19.5525,5.9,28078.527198083
"8498","Tornillo-Fabens","US-Mexico Border",2018-05-01,"Personal Vehicle Passengers",-106.15806,31.50222,19.5525,5.9,194667.052960476
"8499","Lukeville","US-Mexico Border",2018-05-01,"Trucks",-112.815,31.8825,19.5525,5.9,2325.19938612488
"8500","Maida","US-Canada Border",2018-05-01,"Trucks",-98.36953,48.98568,19.5525,5.9,170.491430559893
"8501","Metaline Falls","US-Canada Border",2018-05-01,"Personal Vehicle Passengers",-117.36037,48.85798,19.5525,5.9,-11175.2591180668
"8502","Northgate","US-Canada Border",2018-05-01,"Personal Vehicles",-102.39634,48.89848,19.5525,5.9,-2286.75606364299
"8503","Skagway","US-Canada Border",2018-05-01,"Train Passengers",-135.30656,59.47197,19.5525,5.9,3411.54027713821
"8504","Carbury","US-Canada Border",2018-05-01,"Personal Vehicle Passengers",-100.68648,48.90957,19.5525,5.9,-18429.6335222662
"8505","Point Roberts","US-Canada Border",2018-05-01,"Personal Vehicles",-123.07994,48.96978,19.5525,5.9,67599.4800284627
"8506","Sherwood","US-Canada Border",2018-05-01,"Trucks",-101.55954,48.99719,19.5525,5.9,160.029088371927
"8507","Lukeville","US-Mexico Border",2018-05-01,"Bus Passengers",-112.815,31.8825,19.5525,5.9,2325.19938612488
"8508","Sault Sainte Marie","US-Canada Border",2018-05-01,"Trains",-84.29889,46.47028,19.5525,5.9,2539.69227181218
"8509","Columbus","US-Mexico Border",2018-05-01,"Truck Containers Full",-107.63944,31.8275,19.5525,5.9,2406.04633919636
"8510","Calexico East","US-Mexico Border",2018-05-01,"Pedestrians",-115.48433,32.67524,19.5525,5.9,56865.9020324349
"8511","Scobey","US-Canada Border",2018-05-01,"Trucks",-105.44272,48.80707,19.5525,5.9,864.316486991708
"8512","Jackman","US-Canada Border",2018-05-01,"Rail Containers Empty",-70.255,45.62389,19.5525,5.9,2778.17412096474
"8513","Buffalo-Niagara Falls","US-Canada Border",2018-05-01,"Pedestrians",-79.05694,43.09444,19.5525,5.9,35755.1390676618
"8514","Point Roberts","US-Canada Border",2018-05-01,"Truck Containers Empty",-123.07994,48.96978,19.5525,5.9,462.378766591892
"8515","Champlain-Rouses Point","US-Canada Border",2018-05-01,"Truck Containers Full",-73.44694,44.98639,19.5525,5.9,11975.802974743
"8516","Hidalgo","US-Mexico Border",2018-05-01,"Truck Containers Full",-98.26278,26.1,19.5525,5.9,18159.8493870544
"8517","Detroit","US-Canada Border",2018-05-01,"Buses",-83.10222,42.38306,19.5525,5.9,42133.6904901933
"8518","Oroville","US-Canada Border",2018-05-01,"Trucks",-119.43444,48.93917,19.5525,5.9,1075.74086246634
"8519","Highgate Springs-Alburg","US-Canada Border",2018-05-01,"Train Passengers",-73.10583,44.97944,19.5525,5.9,3287.20557653383
"8520","Trout River","US-Canada Border",2018-05-01,"Train Passengers",-73.44253,44.99001,19.5525,5.9,359.771686436171
"8521","Limestone","US-Canada Border",2018-05-01,"Trucks",-67.82708,46.90941,19.5525,5.9,221.433619554037
"8522","Carbury","US-Canada Border",2018-05-01,"Truck Containers Empty",-100.68648,48.90957,19.5525,5.9,499.705051940894
"8523","Sweetgrass","US-Canada Border",2018-05-01,"Personal Vehicle Passengers",-111.95972,48.99611,19.5525,5.9,22818.1164249715
"8524","Neche","US-Canada Border",2018-05-01,"Truck Containers Full",-97.55444,48.98611,19.5525,5.9,362.151718853593
"8525","Morgan","US-Canada Border",2018-05-01,"Personal Vehicle Passengers",-107.85719,48.78541,19.5525,5.9,-11056.3984777664
"8526","Calais","US-Canada Border",2018-05-01,"Trucks",-67.27917,45.18889,19.5525,5.9,2036.10585337449
"8527","Portal","US-Canada Border",2018-05-01,"Trucks",-102.54917,48.99583,19.5525,5.9,3530.0462242676
"8528","Tecate","US-Mexico Border",2018-05-01,"Pedestrians",-116.62667,32.57722,19.5525,5.9,30125.569793582
"8529","Point Roberts","US-Canada Border",2018-05-01,"Pedestrians",-123.07994,48.96978,19.5525,5.9,462.378766591892
"8530","Beecher Falls","US-Canada Border",2018-05-01,"Personal Vehicle Passengers",-71.49664,45.00808,19.5525,5.9,-14573.8544800675
"8531","Dunseith","US-Canada Border",2018-05-01,"Truck Containers Empty",-100.05863,48.81369,19.5525,5.9,1285.99112215196
"8532","Calais","US-Canada Border",2018-05-01,"Trains",-67.27917,45.18889,19.5525,5.9,2036.10585337449
"8533","International Falls-Ranier","US-Canada Border",2018-05-01,"Personal Vehicle Passengers",-93.41083,48.60111,19.5525,5.9,57717.5790482199
"8534","Nogales","US-Mexico Border",2018-05-01,"Buses",-110.93361,31.34028,19.5525,5.9,10250.3955476269
"8535","Blaine","US-Canada Border",2018-05-01,"Rail Containers Empty",-122.74583,48.99389,19.5525,5.9,13626.0952631735
"8536","Skagway","US-Canada Border",2018-05-01,"Buses",-135.30656,59.47197,19.5525,5.9,3411.54027713821
"8537","Carbury","US-Canada Border",2018-05-01,"Trucks",-100.68648,48.90957,19.5525,5.9,499.705051940894
"8538","Highgate Springs-Alburg","US-Canada Border",2018-05-01,"Truck Containers Full",-73.10583,44.97944,19.5525,5.9,3287.20557653383
"8539","El Paso","US-Mexico Border",2018-05-01,"Personal Vehicles",-106.48639,31.75861,19.5525,5.9,1138643.02975798
"8540","Van Buren","US-Canada Border",2018-05-01,"Buses",-67.94271,47.16207,19.5525,5.9,508.324119622527
"8541","Northgate","US-Canada Border",2018-05-01,"Rail Containers Empty",-102.39634,48.89848,19.5525,5.9,708.420683225703
"8542","Van Buren","US-Canada Border",2018-05-01,"Rail Containers Full",-67.94271,47.16207,19.5525,5.9,508.324119622527
"8543","Columbus","US-Mexico Border",2018-05-01,"Personal Vehicle Passengers",-107.63944,31.8275,19.5525,5.9,85552.2759585434
"8544","Laredo","US-Mexico Border",2018-05-01,"Truck Containers Empty",-99.50722,27.50611,19.5525,5.9,47913.0182141161
"8545","Turner","US-Canada Border",2018-05-01,"Truck Containers Full",-108.40599,48.84361,19.5525,5.9,718.065443542785
"8546","Frontier","US-Canada Border",2018-05-01,"Bus Passengers",-117.78134,48.91016,19.5525,5.9,831.061495565895
"8547","Roma","US-Mexico Border",2018-05-01,"Trucks",-99.01833,26.40361,19.5525,5.9,2727.35718588238
"8548","Hansboro","US-Canada Border",2018-05-01,"Buses",-99.3825,48.95,19.5525,5.9,339.859554852154
"8549","Baudette","US-Canada Border",2018-05-01,"Bus Passengers",-94.72512,48.70731,19.5525,5.9,410.32008874035
"8550","Antler","US-Canada Border",2018-05-01,"Trucks",-101.28194,48.97083,19.5525,5.9,213.169896653357
"8551","Beecher Falls","US-Canada Border",2018-05-01,"Truck Containers Empty",-71.49664,45.00808,19.5525,5.9,317.257431433797
"8552","Calexico East","US-Mexico Border",2018-05-01,"Rail Containers Empty",-115.48433,32.67524,19.5525,5.9,8752.23508508025
"8553","Opheim","US-Canada Border",2018-05-01,"Personal Vehicles",-106.40265,48.85574,19.5525,5.9,-2628.2441584166
"8554","Tecate","US-Mexico Border",2018-05-01,"Truck Containers Empty",-116.62667,32.57722,19.5525,5.9,3407.03798064609
"8555","Otay Mesa","US-Mexico Border",2018-05-01,"Trucks",-117.05333,32.57333,19.5525,5.9,21340.6732108327
"8556","Roseau","US-Canada Border",2018-05-01,"Personal Vehicles",-95.81074,48.77518,19.5525,5.9,1862.77262159848
"8557","Norton","US-Canada Border",2018-05-01,"Personal Vehicles",-71.79528,45.01,19.5525,5.9,494.527559342131
"8558","Tecate","US-Mexico Border",2018-05-01,"Personal Vehicle Passengers",-116.62667,32.57722,19.5525,5.9,36073.6169239783
"8559","International Falls-Ranier","US-Canada Border",2018-05-01,"Trains",-93.41083,48.60111,19.5525,5.9,4747.08668437353
"8560","Morgan","US-Canada Border",2018-05-01,"Bus Passengers",-107.85719,48.78541,19.5525,5.9,958.453616686426
"8561","Port Angeles","US-Canada Border",2018-05-01,"Trucks",-123.4328,48.11365,19.5525,5.9,160.411637702985
"8562","Nogales","US-Mexico Border",2018-05-01,"Trains",-110.93361,31.34028,19.5525,5.9,10250.3955476269
"8563","Wildhorse","US-Canada Border",2018-05-01,"Personal Vehicles",-109.67761,48.54863,19.5525,5.9,5279.15129223155
"8564","Houlton","US-Canada Border",2018-05-01,"Truck Containers Full",-67.84083,46.12611,19.5525,5.9,2151.02151563388
"8565","Dunseith","US-Canada Border",2018-05-01,"Personal Vehicles",-100.05863,48.81369,19.5525,5.9,3071.04816678042
"8566","Eastport","US-Canada Border",2018-05-01,"Pedestrians",-66.99387,44.90357,19.5525,5.9,11.8017743468213
"8567","Noonan","US-Canada Border",2018-05-01,"Trucks",-103.00333,48.88232,19.5525,5.9,602.764904356357
"8568","Eastport","US-Canada Border",2018-05-01,"Personal Vehicles",-66.99387,44.90357,19.5525,5.9,6910.77321812444
"8569","Pembina","US-Canada Border",2018-05-01,"Truck Containers Full",-97.24333,48.96639,19.5525,5.9,5541.32859679253
"8570","Westhope","US-Canada Border",2018-05-01,"Personal Vehicle Passengers",-101.02001,48.9094,19.5525,5.9,-18855.6823432652
"8571","Ogdensburg","US-Canada Border",2018-05-01,"Truck Containers Empty",-75.48167,44.70667,19.5525,5.9,989.649601152224
"8572","Scobey","US-Canada Border",2018-05-01,"Truck Containers Empty",-105.44272,48.80707,19.5525,5.9,864.316486991708
"8573","Eastport","US-Canada Border",2018-05-01,"Trucks",-66.99387,44.90357,19.5525,5.9,11.8017743468213
"8574","Metaline Falls","US-Canada Border",2018-05-01,"Pedestrians",-117.36037,48.85798,19.5525,5.9,784.090890652295
"8575","Portal","US-Canada Border",2018-05-01,"Personal Vehicles",-102.54917,48.99583,19.5525,5.9,1597.00170060379
"8576","Del Rio","US-Mexico Border",2018-05-01,"Personal Vehicles",-100.89639,29.3625,19.5525,5.9,94505.8562605977
"8577","Roosville","US-Canada Border",2018-05-01,"Buses",-115.04512,48.88171,19.5525,5.9,907.590254794892
"8578","Presidio","US-Mexico Border",2018-05-01,"Truck Containers Empty",-104.37167,29.56056,19.5525,5.9,2324.48714394092
"8579","Rio Grande City","US-Mexico Border",2018-05-01,"Pedestrians",-98.82,26.37944,19.5525,5.9,9618.5811689496
"8580","Brownsville","US-Mexico Border",2018-05-01,"Bus Passengers",-97.49722,25.90139,19.5525,5.9,8701.3410224845
"8581","Carbury","US-Canada Border",2018-05-01,"Truck Containers Full",-100.68648,48.90957,19.5525,5.9,499.705051940894
"8582","Roosville","US-Canada Border",2018-05-01,"Bus Passengers",-115.04512,48.88171,19.5525,5.9,907.590254794892
"8583","Nogales","US-Mexico Border",2018-05-01,"Trucks",-110.93361,31.34028,19.5525,5.9,10250.3955476269
"8584","Neche","US-Canada Border",2018-05-01,"Truck Containers Empty",-97.55444,48.98611,19.5525,5.9,362.151718853593
"8585","Opheim","US-Canada Border",2018-05-01,"Truck Containers Full",-106.40265,48.85574,19.5525,5.9,670.477757540967
"8586","Fortuna","US-Canada Border",2018-05-01,"Truck Containers Full",-103.77906,48.91086,19.5525,5.9,519.325592286592
"8587","Nogales","US-Mexico Border",2018-05-01,"Truck Containers Empty",-110.93361,31.34028,19.5525,5.9,10250.3955476269
"8588","Madawaska","US-Canada Border",2018-05-01,"Personal Vehicles",-68.3271,47.35446,19.5525,5.9,49309.4292488641
"8589","Walhalla","US-Canada Border",2018-05-01,"Trucks",-97.91778,48.92333,19.5525,5.9,593.483540058833
"8590","Hidalgo","US-Mexico Border",2018-05-01,"Bus Passengers",-98.26278,26.1,19.5525,5.9,18159.8493870544
"8591","Eastport","US-Canada Border",2018-05-01,"Personal Vehicles",-116.18028,48.99944,19.5525,5.9,1052.60722652978
"8592","Vanceboro","US-Canada Border",2018-05-01,"Pedestrians",-67.42955,45.55984,19.5525,5.9,337.70138373802
"8593","Roma","US-Mexico Border",2018-05-01,"Personal Vehicle Passengers",-99.01833,26.40361,19.5525,5.9,90398.8868090712
"8594","Roosville","US-Canada Border",2018-05-01,"Truck Containers Empty",-115.04512,48.88171,19.5525,5.9,907.590254794892
"8595","Port Huron","US-Canada Border",2018-05-01,"Personal Vehicles",-82.47889,42.97583,19.5525,5.9,152975.398048602
"8596","Hidalgo","US-Mexico Border",2018-05-01,"Trucks",-98.26278,26.1,19.5525,5.9,18159.8493870544
"8597","Sweetgrass","US-Canada Border",2018-05-01,"Truck Containers Empty",-111.95972,48.99611,19.5525,5.9,2933.97055076857
"8598","Fortuna","US-Canada Border",2018-05-01,"Truck Containers Empty",-103.77906,48.91086,19.5525,5.9,519.325592286592
"8599","Danville","US-Canada Border",2018-05-01,"Pedestrians",-118.50309,48.99617,19.5525,5.9,119.707770234525
"8600","Detroit","US-Canada Border",2018-05-01,"Truck Containers Full",-83.10222,42.38306,19.5525,5.9,42133.6904901933
"8601","Naco","US-Mexico Border",2018-05-01,"Personal Vehicle Passengers",-109.9475,31.33528,19.5525,5.9,-61510.9612199015
"8602","Sasabe","US-Mexico Border",2018-05-01,"Pedestrians",-111.54139,31.48861,19.5525,5.9,-6808.29807710648
"8603","Houlton","US-Canada Border",2018-05-01,"Pedestrians",-67.84083,46.12611,19.5525,5.9,2151.02151563388
"8604","Champlain-Rouses Point","US-Canada Border",2018-05-01,"Bus Passengers",-73.44694,44.98639,19.5525,5.9,11975.802974743
"8605","Jackman","US-Canada Border",2018-05-01,"Bus Passengers",-70.255,45.62389,19.5525,5.9,2778.17412096474
"8606","Buffalo-Niagara Falls","US-Canada Border",2018-05-01,"Buses",-79.05694,43.09444,19.5525,5.9,35755.1390676618
"8607","Madawaska","US-Canada Border",2018-05-01,"Truck Containers Empty",-68.3271,47.35446,19.5525,5.9,629.783831730163
"8608","Douglas","US-Mexico Border",2018-05-01,"Personal Vehicles",-109.54472,31.34444,19.5525,5.9,126349.914954796
"8609","Sault Sainte Marie","US-Canada Border",2018-05-01,"Rail Containers Full",-84.29889,46.47028,19.5525,5.9,2539.69227181218
"8610","Raymond","US-Canada Border",2018-05-01,"Personal Vehicle Passengers",-104.575,48.99667,19.5525,5.9,-21805.3942079499
"8611","International Falls-Ranier","US-Canada Border",2018-05-01,"Truck Containers Empty",-93.41083,48.60111,19.5525,5.9,4747.08668437353
"8612","Andrade","US-Mexico Border",2018-05-01,"Pedestrians",-114.63402,32.7394,19.5525,5.9,47316.8798562288
"8613","Limestone","US-Canada Border",2018-05-01,"Truck Containers Empty",-67.82708,46.90941,19.5525,5.9,221.433619554037
"8614","Fort Kent","US-Canada Border",2018-05-01,"Pedestrians",-68.58458,47.26878,19.5525,5.9,246.307643387698
"8615","Hansboro","US-Canada Border",2018-05-01,"Truck Containers Full",-99.3825,48.95,19.5525,5.9,339.859554852154
"8616","Anacortes","US-Canada Border",2018-05-01,"Buses",-122.61739,48.49988,19.5525,5.9,146.067311581863
"8617","Danville","US-Canada Border",2018-05-01,"Truck Containers Full",-118.50309,48.99617,19.5525,5.9,119.707770234525
"8618","Rio Grande City","US-Mexico Border",2018-05-01,"Personal Vehicle Passengers",-98.82,26.37944,19.5525,5.9,57703.3567743056
"8619","Richford","US-Canada Border",2018-05-01,"Personal Vehicle Passengers",-72.67832,44.98588,19.5525,5.9,-5085.2224073859
"8620","Eastport","US-Canada Border",2018-05-01,"Buses",-116.18028,48.99944,19.5525,5.9,1890.6808816127
"8621","Brownsville","US-Mexico Border",2018-05-01,"Trucks",-97.49722,25.90139,19.5525,5.9,8701.3410224845
"8622","San Ysidro","US-Mexico Border",2018-05-01,"Pedestrians",-117.02667,32.54306,19.5525,5.9,617873.667697832
"8623","San Luis","US-Mexico Border",2018-05-01,"Truck Containers Full",-114.78139,32.48694,19.5525,5.9,2844.1868130385
"8624","Antler","US-Canada Border",2018-05-01,"Truck Containers Empty",-101.28194,48.97083,19.5525,5.9,213.169896653357
"8625","Grand Portage","US-Canada Border",2018-05-01,"Personal Vehicle Passengers",-89.68472,47.96389,19.5525,5.9,21148.367632319
"8626","Metaline Falls","US-Canada Border",2018-05-01,"Bus Passengers",-117.36037,48.85798,19.5525,5.9,784.090890652295
"8627","Eagle Pass","US-Mexico Border",2018-05-01,"Pedestrians",-100.49917,28.70889,19.5525,5.9,45703.7653239593
"8628","Point Roberts","US-Canada Border",2018-05-01,"Personal Vehicle Passengers",-123.07994,48.96978,19.5525,5.9,99973.4347487858
"8629","Blaine","US-Canada Border",2018-05-01,"Truck Containers Empty",-122.74583,48.99389,19.5525,5.9,13626.0952631735
"8630","Otay Mesa","US-Mexico Border",2018-05-01,"Truck Containers Empty",-117.05333,32.57333,19.5525,5.9,21340.6732108327
"8631","Otay Mesa","US-Mexico Border",2018-05-01,"Truck Containers Full",-117.05333,32.57333,19.5525,5.9,21340.6732108327
"8632","El Paso","US-Mexico Border",2018-05-01,"Buses",-106.48639,31.75861,19.5525,5.9,21149.5545098056
"8633","Blaine","US-Canada Border",2018-05-01,"Personal Vehicle Passengers",-122.74583,48.99389,19.5525,5.9,590732.070171977
"8634","Eastport","US-Canada Border",2018-05-01,"Rail Containers Full",-116.18028,48.99944,19.5525,5.9,1890.6808816127
"8635","Sumas","US-Canada Border",2018-05-01,"Truck Containers Empty",-122.26361,49.00028,19.5525,5.9,3095.27982817552
"8636","Boundary","US-Canada Border",2018-05-01,"Personal Vehicles",-117.89655,48.54648,19.5525,5.9,8565.15503663515
"8637","Point Roberts","US-Canada Border",2018-05-01,"Truck Containers Full",-123.07994,48.96978,19.5525,5.9,462.378766591892
